6, 20, 4, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 0.5, 0, 0, 0, 0, 0, 0, 3780000, 0, 0
5, 50, 3, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 7, 0.428571, 0, 0, 0, 0, 0, 0, 10800000, 0, 0
2, 51, 3, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 6, 0.5, 0, 0, 0, 0, 0, 0, 1130000, 0, 0
2, 12, 4, 2, 0, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 9, 0.444444, 0, 1, 0, 0, 0, 0, 1210000, 0, 0
2, 2, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 10, 0.6, 0, 1, 0, 0, 0, 0, 30500000, 1, 0
5, 21, 5, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 10, 0.5, 0, 0, 0, 0, 0, 0, 5880000, 0, 0
26, 413, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0.75, 0, 1, 0, 0, 0, 0, 177000000, 0, 1
9, 67, 4, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 7, 0.571429, 0, 0, 0, 1, 0, 0, 7180000, 1, 0
7, 71, 4, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 8, 0.5, 0, 0, 0, 0, 1, 0, 1260000, 0, 0
22, 413, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0.6, 0, 0, 0, 1, 1, 0, 273000000, 0, 0
0, 0, 4, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 10, 0.4, 0, 0, 0, 0, 0, 0, 529000000, 0, 0
4, 33, 3, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 7, 0.428571, 0, 0, 0, 0, 0, 0, 30800000, 0, 0
1, 1, 7, 1, 0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 14, 0.5, 0, 1, 0, 0, 0, 0, 1700000, 0, 0
1, 2, 6, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 10, 0.6, 0, 1, 0, 0, 0, 0, 3090000, 0, 0
7, 61, 5, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 8, 0.625, 0, 1, 0, 0, 0, 0, 771000, 0, 0
1, 5, 4, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 9, 0.444444, 0, 0, 0, 0, 0, 0, 40200000, 0, 0
7, 24, 4, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 8, 0.5, 0, 1, 0, 0, 0, 0, 199000000, 0, 0
7, 84, 4, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 8, 0.5, 0, 0, 0, 1, 0, 0, 79500000, 0, 0
6, 31, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 7, 0.571429, 0, 1, 0, 0, 0, 0, 41100000, 1, 0
1, 3, 5, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 11, 0.454545, 1, 0, 0, 0, 0, 0, 3, 0, 0
2, 3, 5, 0, 0, 0, 1, 0, 2, 3, 0, 0, 0, 0, 0, 12, 0.416667, 1, 0, 0, 0, 0, 0, 54700, 0, 0
9, 36, 4, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 10, 0.4, 0, 0, 0, 0, 1, 0, 13500000, 0, 0
4, 100, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0.75, 0, 1, 0, 0, 0, 0, 269000000, 0, 0
0, 0, 6, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 12, 0.5, 0, 1, 0, 0, 0, 0, 268000000, 0, 0
1, 27, 4, 1, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 8, 0.5, 0, 0, 0, 0, 0, 0, 13900, 0, 0
14, 129, 3, 1, 0, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 7, 0.428571, 0, 0, 0, 0, 0, 0, 6630000, 0, 0
3, 4, 6, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 12, 0.5, 0, 1, 0, 0, 0, 0, 34900000, 0, 0
6, 33, 4, 1, 0, 0, 1, 0, 4, 0, 0, 1, 1, 0, 1, 10, 0.4, 1, 0, 0, 0, 0, 1, 1490000, 0, 0
10, 78, 3, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 1, 8, 0.375, 0, 0, 0, 0, 0, 1, 1860000, 0, 0
6, 65, 4, 0, 0, 0, 1, 0, 4, 1, 0, 0, 0, 0, 1, 10, 0.4, 0, 0, 0, 0, 0, 1, 2110000, 0, 0
2, 3, 5, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 9, 0.555556, 0, 1, 0, 0, 0, 0, 1300000, 1, 0
6, 39, 5, 0, 0, 0, 2, 0, 2, 1, 0, 1, 0, 0, 0, 9, 0.555556, 0, 0, 0, 1, 0, 0, 2210000, 0, 0
6, 17, 5, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 9, 0.555556, 0, 1, 0, 0, 0, 0, 1810000, 0, 0
19, 304, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0.666667, 0, 0, 0, 1, 0, 0, 222000000, 0, 0
6, 127, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0.5, 0, 0, 0, 1, 0, 0, 2830000, 0, 0
7, 85, 4, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 6, 0.666667, 0, 1, 0, 0, 0, 0, 124000000, 0, 0
1, 5, 4, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 7, 0.571429, 0, 1, 0, 0, 0, 0, 8450000, 1, 0
37, 638, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0.666667, 0, 0, 0, 1, 0, 0, 29700000, 0, 0
11, 246, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 0.5, 0, 0, 0, 1, 0, 0, 72500000, 0, 0
7, 51, 4, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 8, 0.5, 0, 0, 0, 0, 0, 0, 3740000, 0, 0
3, 13, 6, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 12, 0.5, 0, 1, 0, 0, 0, 0, 27000000, 1, 0
12, 121, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0.5, 0, 0, 0, 1, 0, 0, 131000000, 0, 0
27, 516, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0.666667, 0, 0, 0, 1, 0, 0, 280000000, 0, 0
21, 463, 2, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 4, 0.5, 0, 0, 0, 1, 0, 0, 382000000, 0, 0
10, 204, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0.75, 0, 1, 0, 0, 0, 0, 53300, 0, 0
13, 171, 3, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 6, 0.5, 0, 1, 0, 0, 0, 0, 13400000, 0, 0
8, 124, 3, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0.5, 0, 0, 0, 1, 0, 0, 563000, 0, 0
5, 78, 3, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0.5, 0, 0, 0, 1, 0, 0, 960000, 0, 0
34, 461, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0.5, 0, 0, 0, 1, 0, 0, 152000000, 0, 0
27, 286, 2, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 5, 0.4, 0, 0, 0, 1, 0, 0, 9430000, 0, 0
17, 281, 2, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 5, 0.4, 0, 0, 0, 0, 0, 0, 121000000, 0, 0
2, 28, 3, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0.5, 0, 1, 0, 0, 0, 0, 3340000, 0, 0
14, 215, 2, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 6, 0.333333, 0, 0, 0, 0, 0, 0, 1480000, 0, 0
9, 63, 3, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 8, 0.375, 0, 0, 0, 0, 0, 0, 75700000, 0, 0
8, 121, 2, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 5, 0.4, 0, 0, 0, 1, 0, 0, 3330000, 0, 0
25, 425, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0.5, 0, 0, 0, 1, 0, 0, 5700000000, 0, 0
10, 134, 2, 2, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 5, 0.4, 0, 0, 0, 1, 0, 0, 28900000, 0, 0
13, 204, 2, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 5, 0.4, 0, 0, 0, 0, 0, 1, 171000000, 0, 0
4, 31, 7, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 12, 0.583333, 0, 1, 0, 0, 0, 0, 3400000, 0, 0
4, 10, 6, 1, 0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 11, 0.545455, 0, 1, 0, 0, 0, 0, 1810000, 0, 0
3, 4, 4, 1, 1, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 9, 0.444444, 0, 0, 0, 0, 0, 0, 1340000, 0, 0
3, 5, 4, 1, 1, 0, 1, 0, 2, 2, 0, 1, 0, 0, 0, 10, 0.4, 0, 0, 0, 0, 0, 0, 1170000, 0, 0
2, 2, 5, 2, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 10, 0.5, 0, 1, 0, 0, 0, 0, 69700000, 0, 0
12, 264, 2, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 4, 0.5, 0, 1, 0, 0, 0, 0, 551000000, 0, 0
3, 5, 5, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 10, 0.5, 0, 1, 0, 0, 0, 0, 42500000, 0, 0
6, 60, 3, 1, 0, 0, 1, 0, 3, 1, 0, 1, 0, 0, 1, 8, 0.375, 0, 0, 0, 0, 0, 1, 1810000, 0, 0
9, 98, 2, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 6, 0.333333, 0, 0, 0, 0, 0, 0, 121000000, 0, 0
4, 12, 5, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 0, 0, 11, 0.454545, 0, 1, 0, 0, 0, 0, 617000, 0, 0
9, 221, 2, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 4, 0.5, 0, 0, 0, 1, 0, 0, 18200000, 0, 0
6, 93, 3, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 6, 0.5, 0, 1, 0, 0, 0, 0, 32200000, 1, 0
21, 264, 2, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 5, 0.4, 0, 0, 0, 0, 0, 1, 13600000, 1, 0
6, 74, 3, 2, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 7, 0.428571, 0, 0, 0, 0, 0, 0, 6130000, 0, 0
13, 185, 2, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 5, 0.4, 0, 0, 0, 0, 0, 0, 46100000, 1, 0
8, 72, 4, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1, 9, 0.444444, 0, 0, 0, 0, 0, 1, 28700000, 0, 0
2, 8, 5, 1, 0, 0, 2, 0, 2, 1, 0, 1, 0, 0, 0, 11, 0.454545, 0, 0, 0, 1, 0, 0, 1240000, 0, 0
1, 23, 3, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 8, 0.375, 0, 0, 0, 0, 0, 1, 2770000, 0, 0
4, 29, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 7, 0.285714, 0, 0, 0, 0, 0, 0, 186000000, 0, 0
7, 71, 3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 7, 0.428571, 0, 1, 0, 0, 0, 0, 38400000, 0, 0
23, 350, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 6, 0.333333, 0, 0, 0, 0, 0, 0, 18000000, 0, 0
12, 149, 5, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 11, 0.454545, 0, 1, 0, 0, 0, 0, 52200, 0, 0
4, 36, 3, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 8, 0.375, 0, 0, 0, 0, 0, 0, 84400000, 0, 0
14, 197, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 6, 0.333333, 0, 0, 0, 0, 0, 0, 31000000, 0, 0
13, 192, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 6, 0.333333, 0, 0, 0, 0, 0, 0, 10800000, 0, 0
2, 5, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 0.375, 0, 0, 0, 0, 0, 0, 34600000, 0, 0
5, 60, 3, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 7, 0.428571, 0, 0, 0, 0, 0, 0, 8860000, 0, 0
3, 4, 5, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 12, 0.416667, 1, 0, 0, 0, 0, 0, 1140000, 0, 0
19, 349, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0.5, 0, 0, 0, 1, 0, 0, 11300000, 0, 0
11, 114, 3, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0.5, 0, 0, 0, 1, 0, 0, 2370000, 0, 0
2, 5, 4, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 1, 10, 0.4, 0, 0, 0, 0, 0, 1, 492000, 0, 0
0, 0, 3, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 9, 0.333333, 0, 0, 0, 0, 0, 0, 2510000, 0, 0
19, 422, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0.5, 0, 0, 0, 1, 0, 0, 176000000, 0, 0
4, 15, 4, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 10, 0.4, 0, 0, 0, 0, 0, 0, 1910000, 0, 0
1, 4, 6, 1, 0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 12, 0.5, 0, 1, 0, 0, 0, 0, 3890000, 0, 0
11, 305, 2, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 5, 0.4, 0, 0, 0, 0, 0, 0, 62300000, 0, 0
3, 15, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 0.5, 0, 1, 0, 0, 0, 0, 166000, 0, 0
30, 469, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0.5, 0, 0, 0, 1, 0, 0, 3220000, 0, 0
11, 274, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0.4, 0, 0, 0, 1, 0, 0, 2490000, 0, 0
12, 173, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0.4, 0, 0, 0, 1, 0, 0, 9270000, 0, 0
7, 117, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0.6, 0, 1, 0, 0, 0, 0, 1640000, 0, 0
8, 168, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0.6, 0, 1, 0, 0, 0, 0, 4880000, 0, 0
11, 261, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 5, 0.4, 0, 0, 0, 1, 0, 0, 73600000, 0, 0
6, 55, 5, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 9, 0.555556, 0, 1, 0, 0, 0, 0, 3030000, 0, 0
2, 11, 5, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 11, 0.454545, 0, 1, 0, 0, 0, 0, 20900000, 0, 0
3, 18, 4, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 10, 0.4, 0, 0, 0, 0, 0, 0, 24400000, 0, 0
0, 1, 6, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 13, 0.461538, 0, 1, 0, 0, 0, 0, 202000, 0, 0
2, 10, 3, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 8, 0.375, 1, 0, 0, 0, 0, 0, 1420000, 0, 0
6, 55, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 6, 0.333333, 1, 0, 0, 0, 0, 0, 41900000, 0, 0
1, 3, 6, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 12, 0.5, 0, 1, 0, 0, 0, 0, 78200000, 1, 0
0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6, 0.333333, 0, 0, 0, 0, 0, 0, 1410000000, 0, 0
6, 42, 4, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 10, 0.4, 0, 0, 0, 0, 0, 0, 11400000, 0, 0
3, 19, 4, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 8, 0.5, 0, 1, 1, 0, 0, 0, 33200000, 0, 0
2, 13, 4, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 9, 0.444444, 0, 1, 0, 0, 0, 0, 46200000, 0, 0
6, 45, 4, 0, 1, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 10, 0.4, 0, 0, 0, 0, 0, 0, 4320000, 0, 0
8, 35, 3, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8, 0.375, 0, 0, 0, 0, 0, 0, 92500000, 1, 0
5, 40, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 7, 0.428571, 0, 0, 0, 0, 0, 0, 26700000, 0, 0
2, 11, 4, 1, 0, 0, 2, 0, 3, 2, 0, 0, 0, 0, 0, 12, 0.333333, 0, 0, 0, 0, 0, 0, 1050000, 0, 0
4, 27, 4, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 8, 0.5, 0, 1, 0, 0, 0, 0, 27400000, 1, 0
7, 49, 3, 0, 0, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 8, 0.375, 0, 0, 0, 0, 0, 0, 46400000, 0, 0
5, 12, 3, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 9, 0.333333, 1, 0, 0, 0, 0, 0, 1730000, 0, 0
11, 73, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8, 0.375, 0, 0, 0, 0, 0, 0, 11400000, 0, 0
1, 2, 4, 0, 1, 0, 0, 0, 4, 1, 0, 0, 0, 0, 1, 12, 0.333333, 1, 0, 0, 0, 0, 1, 899000, 0, 0
0, 5, 4, 1, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 9, 0.444444, 0, 0, 0, 0, 0, 0, 865000, 1, 0
6, 17, 4, 1, 0, 0, 2, 0, 3, 2, 0, 0, 0, 0, 0, 12, 0.333333, 0, 0, 0, 0, 0, 0, 894000, 0, 0
1, 5, 5, 1, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 12, 0.416667, 0, 1, 0, 0, 0, 0, 12100000, 0, 0
0, 0, 6, 0, 0, 0, 2, 0, 1, 2, 0, 0, 0, 0, 0, 14, 0.428571, 0, 1, 0, 0, 0, 0, 8740000, 0, 0
16, 262, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 6, 0.5, 0, 1, 0, 0, 0, 0, 38400000, 0, 0
5, 34, 4, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 9, 0.444444, 0, 1, 0, 0, 0, 0, 9410000, 0, 0
14, 224, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0.6, 0, 1, 0, 0, 0, 0, 5320000, 0, 0
4, 17, 4, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 8, 0.5, 0, 1, 0, 0, 0, 0, 65500000, 1, 1
9, 304, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 4, 0.5, 0, 1, 0, 0, 0, 0, 146000000, 0, 1
13, 342, 3, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 6, 0.5, 0, 1, 0, 0, 0, 0, 65900000, 0, 1
18, 248, 3, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 6, 0.5, 0, 1, 0, 0, 0, 0, 274000000, 1, 1
11, 137, 3, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 7, 0.428571, 0, 1, 0, 0, 0, 0, 21600000, 1, 1
6, 117, 3, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 6, 0.5, 0, 1, 0, 0, 0, 0, 89900000, 1, 1
9, 108, 3, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 6, 0.5, 0, 1, 0, 0, 0, 0, 92200000, 1, 0
12, 147, 3, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 6, 0.5, 0, 1, 0, 0, 0, 0, 34100000, 0, 0
15, 239, 3, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0.6, 0, 1, 0, 0, 0, 0, 9010000, 0, 0
9, 103, 4, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0, 0, 0, 8, 0.5, 0, 1, 0, 0, 0, 0, 29500000, 1, 0
3, 25, 2, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 6, 0.333333, 0, 0, 0, 0, 0, 0, 13700000, 0, 0
3, 46, 3, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 7, 0.428571, 0, 0, 0, 1, 0, 0, 12100000, 0, 0
1, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 7, 0.571429, 0, 1, 0, 0, 0, 0, 904000000, 0, 1
1, 71, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 5, 0.4, 0, 0, 0, 1, 0, 0, 2720000000, 0, 0
0, 3, 3, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 9, 0.333333, 0, 0, 0, 0, 0, 0, 321000000, 0, 0
1, 30, 3, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 7, 0.428571, 0, 0, 0, 0, 0, 0, 532000000, 0, 0
0, 6, 3, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 8, 0.375, 0, 0, 0, 0, 0, 0, 634000000, 0, 0
0, 0, 7, 2, 0, 1, 0, 0, 1, 1, 0, 3, 0, 0, 0, 14, 0.5, 0, 1, 0, 0, 1, 0, 1430000, 0, 0
0, 0, 3, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 9, 0.333333, 0, 0, 0, 0, 0, 0, 179000000, 0, 0
0, 4, 3, 0, 0, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 9, 0.333333, 0, 0, 0, 0, 0, 0, 162000000, 0, 0
1, 19, 2, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 6, 0.333333, 0, 0, 0, 0, 0, 0, 1520000000, 0, 0
0, 4, 3, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 8, 0.375, 0, 0, 0, 0, 0, 1, 94100000, 0, 0
0, 0, 4, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 9, 0.444444, 0, 1, 0, 0, 0, 0, 149000000, 0, 0
10, 166, 2, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 5, 0.4, 0, 0, 0, 1, 0, 0, 62000000, 0, 0
9, 112, 2, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 5, 0.4, 0, 0, 0, 1, 0, 0, 8680000, 0, 0
2, 18, 4, 1, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 9, 0.444444, 0, 0, 0, 1, 0, 0, 10500000, 0, 0
8, 106, 3, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 0.6, 0, 1, 0, 0, 0, 0, 9340000, 0, 0
3, 74, 2, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 5, 0.4, 0, 0, 0, 1, 0, 0, 105000000, 0, 0
5, 33, 4, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 7, 0.571429, 0, 1, 0, 0, 0, 0, 1650000, 0, 0
